,concept:name,time:timestamp,case:concept:name
548,check forcompleteness,1970-04-27 01:55:48,88
549,registerclaim,1970-04-27 01:55:49,88
550,checkif claimantis insured,1970-04-27 01:55:50,89
551,rejectclaim,1970-04-27 01:55:51,89
552,checkif claimantis insured,1970-04-27 01:55:52,90
553,acceptclaim,1970-04-27 01:55:53,90
554,evaluateSeverityof claim,1970-04-27 01:55:54,90
555,sendrelevantforms,1970-04-27 01:55:55,90
556,receiverelevantforms,1970-04-27 01:55:56,90
557,check forcompleteness,1970-04-27 01:55:57,90
558,registerclaim,1970-04-27 01:55:58,90
559,checkif claimantis insured,1970-04-27 01:55:59,91
560,rejectclaim,1970-04-27 01:56:00,91
561,checkif claimantis insured,1970-04-27 01:56:01,92
562,rejectclaim,1970-04-27 01:56:02,92
563,checkif claimantis insured,1970-04-27 01:56:03,93
564,rejectclaim,1970-04-27 01:56:04,93
565,checkif claimantis insured,1970-04-27 01:56:05,94
566,rejectclaim,1970-04-27 01:56:06,94
567,checkif claimantis insured,1970-04-27 01:56:07,95
568,rejectclaim,1970-04-27 01:56:08,95
569,checkif claimantis insured,1970-04-27 01:56:09,96
570,acceptclaim,1970-04-27 01:56:10,96
571,evaluateSeverityof claim,1970-04-27 01:56:11,96
572,sendrelevantforms,1970-04-27 01:56:12,96
573,receiverelevantforms,1970-04-27 01:56:13,96
574,check forcompleteness,1970-04-27 01:56:14,96
575,informclaimant,1970-04-27 01:56:15,96
576,receiveupdatedforms,1970-04-27 01:56:16,96
577,check forcompleteness,1970-04-27 01:56:17,96
578,registerclaim,1970-04-27 01:56:18,96
579,checkif claimantis insured,1970-04-27 01:56:19,97
580,rejectclaim,1970-04-27 01:56:20,97
581,checkif claimantis insured,1970-04-27 01:56:21,98
582,rejectclaim,1970-04-27 01:56:22,98
583,checkif claimantis insured,1970-04-27 01:56:23,99
584,acceptclaim,1970-04-27 01:56:24,99
585,evaluateSeverityof claim,1970-04-27 01:56:25,99
586,sendrelevantforms,1970-04-27 01:56:26,99
587,receiverelevantforms,1970-04-27 01:56:27,99
588,check forcompleteness,1970-04-27 01:56:28,99
589,informclaimant,1970-04-27 01:56:29,99
590,receiveupdatedforms,1970-04-27 01:56:30,99
591,check forcompleteness,1970-04-27 01:56:31,99
592,registerclaim,1970-04-27 01:56:32,99
