,concept:name,time:timestamp,case:concept:name
512,examineclaim,1970-04-27 01:55:12,69
513,writesettlementrecommendation,1970-04-27 01:55:13,69
514,checktheSettlementrecommendation,1970-04-27 01:55:14,69
515,writesettlementrecommendation,1970-04-27 01:55:15,69
516,checktheSettlementrecommendation,1970-04-27 01:55:16,69
517,proceedhandlingprocess,1970-04-27 01:55:17,69
518,registerclaim,1970-04-27 01:55:18,70
519,examineclaim,1970-04-27 01:55:19,70
520,writesettlementrecommendation,1970-04-27 01:55:20,70
521,checktheSettlementrecommendation,1970-04-27 01:55:21,70
522,writesettlementrecommendation,1970-04-27 01:55:22,70
523,checktheSettlementrecommendation,1970-04-27 01:55:23,70
524,proceedhandlingprocess,1970-04-27 01:55:24,70
525,registerclaim,1970-04-27 01:55:25,71
526,examineclaim,1970-04-27 01:55:26,71
527,writesettlementrecommendation,1970-04-27 01:55:27,71
528,checktheSettlementrecommendation,1970-04-27 01:55:28,71
529,proceedhandlingprocess,1970-04-27 01:55:29,71
530,registerclaim,1970-04-27 01:55:30,72
531,examineclaim,1970-04-27 01:55:31,72
532,writesettlementrecommendation,1970-04-27 01:55:32,72
533,checktheSettlementrecommendation,1970-04-27 01:55:33,72
534,proceedhandlingprocess,1970-04-27 01:55:34,72
535,registerclaim,1970-04-27 01:55:35,73
536,examineclaim,1970-04-27 01:55:36,73
537,writesettlementrecommendation,1970-04-27 01:55:37,73
538,checktheSettlementrecommendation,1970-04-27 01:55:38,73
539,writesettlementrecommendation,1970-04-27 01:55:39,73
540,checktheSettlementrecommendation,1970-04-27 01:55:40,73
541,writesettlementrecommendation,1970-04-27 01:55:41,73
542,checktheSettlementrecommendation,1970-04-27 01:55:42,73
543,proceedhandlingprocess,1970-04-27 01:55:43,73
544,registerclaim,1970-04-27 01:55:44,74
545,examineclaim,1970-04-27 01:55:45,74
546,writesettlementrecommendation,1970-04-27 01:55:46,74
547,checktheSettlementrecommendation,1970-04-27 01:55:47,74
548,proceedhandlingprocess,1970-04-27 01:55:48,74
549,registerclaim,1970-04-27 01:55:49,75
550,examineclaim,1970-04-27 01:55:50,75
551,writesettlementrecommendation,1970-04-27 01:55:51,75
552,checktheSettlementrecommendation,1970-04-27 01:55:52,75
553,writesettlementrecommendation,1970-04-27 01:55:53,75
554,checktheSettlementrecommendation,1970-04-27 01:55:54,75
555,writesettlementrecommendation,1970-04-27 01:55:55,75
556,checktheSettlementrecommendation,1970-04-27 01:55:56,75
557,proceedhandlingprocess,1970-04-27 01:55:57,75
558,registerclaim,1970-04-27 01:55:58,76
559,examineclaim,1970-04-27 01:55:59,76
560,writesettlementrecommendation,1970-04-27 01:56:00,76
561,checktheSettlementrecommendation,1970-04-27 01:56:01,76
562,proceedhandlingprocess,1970-04-27 01:56:02,76
563,registerclaim,1970-04-27 01:56:03,77
564,examineclaim,1970-04-27 01:56:04,77
565,writesettlementrecommendation,1970-04-27 01:56:05,77
566,checktheSettlementrecommendation,1970-04-27 01:56:06,77
567,writesettlementrecommendation,1970-04-27 01:56:07,77
568,checktheSettlementrecommendation,1970-04-27 01:56:08,77
569,proceedhandlingprocess,1970-04-27 01:56:09,77
570,registerclaim,1970-04-27 01:56:10,78
571,examineclaim,1970-04-27 01:56:11,78
572,writesettlementrecommendation,1970-04-27 01:56:12,78
573,checktheSettlementrecommendation,1970-04-27 01:56:13,78
574,writesettlementrecommendation,1970-04-27 01:56:14,78
575,checktheSettlementrecommendation,1970-04-27 01:56:15,78
576,proceedhandlingprocess,1970-04-27 01:56:16,78
577,registerclaim,1970-04-27 01:56:17,79
578,examineclaim,1970-04-27 01:56:18,79
579,writesettlementrecommendation,1970-04-27 01:56:19,79
580,checktheSettlementrecommendation,1970-04-27 01:56:20,79
581,proceedhandlingprocess,1970-04-27 01:56:21,79
582,registerclaim,1970-04-27 01:56:22,80
583,examineclaim,1970-04-27 01:56:23,80
584,writesettlementrecommendation,1970-04-27 01:56:24,80
585,checktheSettlementrecommendation,1970-04-27 01:56:25,80
586,proceedhandlingprocess,1970-04-27 01:56:26,80
587,registerclaim,1970-04-27 01:56:27,81
588,examineclaim,1970-04-27 01:56:28,81
589,writesettlementrecommendation,1970-04-27 01:56:29,81
590,checktheSettlementrecommendation,1970-04-27 01:56:30,81
591,writesettlementrecommendation,1970-04-27 01:56:31,81
592,checktheSettlementrecommendation,1970-04-27 01:56:32,81
593,writesettlementrecommendation,1970-04-27 01:56:33,81
594,checktheSettlementrecommendation,1970-04-27 01:56:34,81
595,proceedhandlingprocess,1970-04-27 01:56:35,81
596,registerclaim,1970-04-27 01:56:36,82
597,examineclaim,1970-04-27 01:56:37,82
598,writesettlementrecommendation,1970-04-27 01:56:38,82
599,checktheSettlementrecommendation,1970-04-27 01:56:39,82
600,proceedhandlingprocess,1970-04-27 01:56:40,82
601,registerclaim,1970-04-27 01:56:41,83
602,examineclaim,1970-04-27 01:56:42,83
603,writesettlementrecommendation,1970-04-27 01:56:43,83
604,checktheSettlementrecommendation,1970-04-27 01:56:44,83
605,proceedhandlingprocess,1970-04-27 01:56:45,83
606,registerclaim,1970-04-27 01:56:46,84
607,examineclaim,1970-04-27 01:56:47,84
608,writesettlementrecommendation,1970-04-27 01:56:48,84
609,checktheSettlementrecommendation,1970-04-27 01:56:49,84
610,proceedhandlingprocess,1970-04-27 01:56:50,84
611,registerclaim,1970-04-27 01:56:51,85
612,examineclaim,1970-04-27 01:56:52,85
613,writesettlementrecommendation,1970-04-27 01:56:53,85
614,checktheSettlementrecommendation,1970-04-27 01:56:54,85
615,writesettlementrecommendation,1970-04-27 01:56:55,85
616,checktheSettlementrecommendation,1970-04-27 01:56:56,85
617,writesettlementrecommendation,1970-04-27 01:56:57,85
618,checktheSettlementrecommendation,1970-04-27 01:56:58,85
619,proceedhandlingprocess,1970-04-27 01:56:59,85
620,registerclaim,1970-04-27 01:57:00,86
621,examineclaim,1970-04-27 01:57:01,86
622,writesettlementrecommendation,1970-04-27 01:57:02,86
623,checktheSettlementrecommendation,1970-04-27 01:57:03,86
624,proceedhandlingprocess,1970-04-27 01:57:04,86
625,registerclaim,1970-04-27 01:57:05,87
626,examineclaim,1970-04-27 01:57:06,87
627,writesettlementrecommendation,1970-04-27 01:57:07,87
628,checktheSettlementrecommendation,1970-04-27 01:57:08,87
629,proceedhandlingprocess,1970-04-27 01:57:09,87
630,registerclaim,1970-04-27 01:57:10,88
631,examineclaim,1970-04-27 01:57:11,88
632,writesettlementrecommendation,1970-04-27 01:57:12,88
633,checktheSettlementrecommendation,1970-04-27 01:57:13,88
634,proceedhandlingprocess,1970-04-27 01:57:14,88
635,registerclaim,1970-04-27 01:57:15,89
636,examineclaim,1970-04-27 01:57:16,89
637,writesettlementrecommendation,1970-04-27 01:57:17,89
638,checktheSettlementrecommendation,1970-04-27 01:57:18,89
639,writesettlementrecommendation,1970-04-27 01:57:19,89
640,checktheSettlementrecommendation,1970-04-27 01:57:20,89
641,writesettlementrecommendation,1970-04-27 01:57:21,89
642,checktheSettlementrecommendation,1970-04-27 01:57:22,89
643,proceedhandlingprocess,1970-04-27 01:57:23,89
644,registerclaim,1970-04-27 01:57:24,90
645,examineclaim,1970-04-27 01:57:25,90
646,writesettlementrecommendation,1970-04-27 01:57:26,90
647,checktheSettlementrecommendation,1970-04-27 01:57:27,90
648,writesettlementrecommendation,1970-04-27 01:57:28,90
649,checktheSettlementrecommendation,1970-04-27 01:57:29,90
650,writesettlementrecommendation,1970-04-27 01:57:30,90
651,checktheSettlementrecommendation,1970-04-27 01:57:31,90
652,writesettlementrecommendation,1970-04-27 01:57:32,90
653,checktheSettlementrecommendation,1970-04-27 01:57:33,90
654,proceedhandlingprocess,1970-04-27 01:57:34,90
655,registerclaim,1970-04-27 01:57:35,91
656,examineclaim,1970-04-27 01:57:36,91
657,writesettlementrecommendation,1970-04-27 01:57:37,91
658,checktheSettlementrecommendation,1970-04-27 01:57:38,91
659,writesettlementrecommendation,1970-04-27 01:57:39,91
660,checktheSettlementrecommendation,1970-04-27 01:57:40,91
661,writesettlementrecommendation,1970-04-27 01:57:41,91
662,checktheSettlementrecommendation,1970-04-27 01:57:42,91
663,proceedhandlingprocess,1970-04-27 01:57:43,91
664,registerclaim,1970-04-27 01:57:44,92
665,examineclaim,1970-04-27 01:57:45,92
666,writesettlementrecommendation,1970-04-27 01:57:46,92
667,checktheSettlementrecommendation,1970-04-27 01:57:47,92
668,writesettlementrecommendation,1970-04-27 01:57:48,92
669,checktheSettlementrecommendation,1970-04-27 01:57:49,92
670,proceedhandlingprocess,1970-04-27 01:57:50,92
671,registerclaim,1970-04-27 01:57:51,93
672,examineclaim,1970-04-27 01:57:52,93
673,writesettlementrecommendation,1970-04-27 01:57:53,93
674,checktheSettlementrecommendation,1970-04-27 01:57:54,93
675,proceedhandlingprocess,1970-04-27 01:57:55,93
676,registerclaim,1970-04-27 01:57:56,94
677,examineclaim,1970-04-27 01:57:57,94
678,writesettlementrecommendation,1970-04-27 01:57:58,94
679,checktheSettlementrecommendation,1970-04-27 01:57:59,94
680,proceedhandlingprocess,1970-04-27 01:58:00,94
681,registerclaim,1970-04-27 01:58:01,95
682,examineclaim,1970-04-27 01:58:02,95
683,writesettlementrecommendation,1970-04-27 01:58:03,95
684,checktheSettlementrecommendation,1970-04-27 01:58:04,95
685,writesettlementrecommendation,1970-04-27 01:58:05,95
686,checktheSettlementrecommendation,1970-04-27 01:58:06,95
687,proceedhandlingprocess,1970-04-27 01:58:07,95
688,registerclaim,1970-04-27 01:58:08,96
689,examineclaim,1970-04-27 01:58:09,96
690,writesettlementrecommendation,1970-04-27 01:58:10,96
691,checktheSettlementrecommendation,1970-04-27 01:58:11,96
692,proceedhandlingprocess,1970-04-27 01:58:12,96
693,registerclaim,1970-04-27 01:58:13,97
694,examineclaim,1970-04-27 01:58:14,97
695,writesettlementrecommendation,1970-04-27 01:58:15,97
696,checktheSettlementrecommendation,1970-04-27 01:58:16,97
697,proceedhandlingprocess,1970-04-27 01:58:17,97
698,registerclaim,1970-04-27 01:58:18,98
699,examineclaim,1970-04-27 01:58:19,98
700,writesettlementrecommendation,1970-04-27 01:58:20,98
701,checktheSettlementrecommendation,1970-04-27 01:58:21,98
702,writesettlementrecommendation,1970-04-27 01:58:22,98
703,checktheSettlementrecommendation,1970-04-27 01:58:23,98
704,writesettlementrecommendation,1970-04-27 01:58:24,98
705,checktheSettlementrecommendation,1970-04-27 01:58:25,98
706,writesettlementrecommendation,1970-04-27 01:58:26,98
707,checktheSettlementrecommendation,1970-04-27 01:58:27,98
708,proceedhandlingprocess,1970-04-27 01:58:28,98
709,registerclaim,1970-04-27 01:58:29,99
710,examineclaim,1970-04-27 01:58:30,99
711,writesettlementrecommendation,1970-04-27 01:58:31,99
712,checktheSettlementrecommendation,1970-04-27 01:58:32,99
713,writesettlementrecommendation,1970-04-27 01:58:33,99
714,checktheSettlementrecommendation,1970-04-27 01:58:34,99
715,writesettlementrecommendation,1970-04-27 01:58:35,99
716,checktheSettlementrecommendation,1970-04-27 01:58:36,99
717,proceedhandlingprocess,1970-04-27 01:58:37,99
